658	366	0.146	0.002	0.007	0.019	0.002	0.246	0.248	0.059	0.128	0.014	0.129
659	367	0.067	0.006	0.145	0.074	0.082	0.050	0.128	0.089	0.002	0.346	0.009
660	368	0.166	0.000	0.375	0.035	0.000	0.003	0.108	0.003	0.198	0.111	0.000
661	369	0.009	0.007	0.002	0.156	0.007	0.008	0.027	0.275	0.181	0.246	0.081
662	37	0.423	0.000	0.077	0.135	0.014	0.008	0.109	0.051	0.034	0.048	0.101
663	370	0.129	0.000	0.080	0.259	0.001	0.085	0.156	0.004	0.048	0.161	0.077
664	371	0.008	0.010	0.008	0.038	0.000	0.005	0.200	0.021	0.662	0.000	0.049
665	372	0.030	0.009	0.085	0.244	0.016	0.025	0.078	0.048	0.013	0.231	0.221
666	373	0.048	0.002	0.135	0.018	0.001	0.426	0.167	0.032	0.000	0.172	0.000
667	374	0.196	0.000	0.026	0.191	0.012	0.140	0.102	0.016	0.074	0.145	0.098
668	375	0.529	0.002	0.029	0.026	0.012	0.001	0.023	0.082	0.038	0.110	0.149
669	376	0.214	0.002	0.021	0.040	0.057	0.067	0.118	0.072	0.129	0.058	0.221
670	377	0.524	0.000	0.001	0.000	0.000	0.000	0.000	0.042	0.039	0.000	0.392
671	378	0.247	0.001	0.008	0.177	0.117	0.050	0.038	0.268	0.001	0.093	0.000
672	379	0.000	0.055	0.011	0.002	0.000	0.249	0.001	0.370	0.058	0.065	0.188
673	38	0.147	0.000	0.049	0.122	0.005	0.173	0.218	0.002	0.081	0.132	0.072
674	380	0.041	0.089	0.000	0.346	0.001	0.002	0.089	0.040	0.025	0.001	0.367
675	381	0.004	0.050	0.000	0.071	0.008	0.004	0.000	0.027	0.005	0.518	0.313
676	382	0.008	0.014	0.006	0.097	0.045	0.068	0.377	0.175	0.085	0.126	0.000
677	383	0.150	0.004	0.031	0.198	0.028	0.069	0.019	0.073	0.006	0.248	0.173
678	384	0.071	0.003	0.053	0.224	0.026	0.025	0.056	0.067	0.038	0.260	0.176
679	385	0.292	0.002	0.051	0.015	0.059	0.139	0.010	0.045	0.022	0.328	0.037
680	386	0.011	0.003	0.019	0.517	0.002	0.300	0.089	0.014	0.000	0.044	0.001
681	387	0.198	0.000	0.035	0.132	0.005	0.112	0.237	0.004	0.086	0.173	0.018
682	388	0.000	0.015	0.054	0.000	0.034	0.000	0.010	0.012	0.826	0.000	0.048
683	389	0.053	0.001	0.010	0.054	0.028	0.075	0.397	0.149	0.175	0.004	0.055
684	39	0.025	0.026	0.001	0.006	0.032	0.060	0.264	0.016	0.141	0.081	0.348
685	390	0.093	0.035	0.094	0.053	0.099	0.001	0.418	0.050	0.076	0.065	0.017
686	391	0.319	0.000	0.129	0.224	0.073	0.017	0.094	0.011	0.051	0.052	0.028
687	392	0.209	0.004	0.049	0.028	0.014	0.027	0.281	0.028	0.069	0.152	0.139
688	393	0.129	0.000	0.019	0.082	0.007	0.003	0.179	0.027	0.091	0.188	0.275
689	394	0.343	0.007	0.026	0.020	0.008	0.167	0.036	0.094	0.045	0.072	0.182
690	395	0.103	0.043	0.008	0.006	0.004	0.000	0.002	0.016	0.006	0.000	0.811
691	396	0.273	0.002	0.010	0.032	0.038	0.004	0.434	0.071	0.002	0.008	0.127
692	397	0.000	0.076	0.306	0.017	0.004	0.000	0.000	0.390	0.000	0.207	0.000
693	398	0.079	0.011	0.095	0.036	0.004	0.247	0.027	0.116	0.156	0.210	0.019
694	399	0.065	0.000	0.097	0.157	0.026	0.101	0.180	0.015	0.061	0.194	0.105
695	4	0.230	0.000	0.044	0.164	0.001	0.079	0.026	0.002	0.200	0.219	0.036
696	40	0.000	0.026	0.172	0.000	0.032	0.001	0.016	0.058	0.092	0.491	0.112
697	400	0.217	0.000	0.159	0.139	0.038	0.001	0.026	0.095	0.087	0.044	0.195
698	401	0.000	0.007	0.077	0.008	0.032	0.000	0.053	0.522	0.018	0.283	0.000
699	402	0.000	0.007	0.070	0.008	0.034	0.001	0.055	0.520	0.019	0.287	0.000
700	403	0.159	0.000	0.082	0.158	0.040	0.016	0.170	0.010	0.103	0.173	0.089
701	404	0.014	0.013	0.041	0.011	0.001	0.611	0.000	0.027	0.152	0.000	0.128
702	405	0.386	0.072	0.001	0.027	0.006	0.092	0.017	0.193	0.020	0.187	0.000
703	406	0.000	0.014	0.000	0.000	0.000	0.000	0.000	0.985	0.000	0.000	0.000
704	407	0.022	0.002	0.149	0.337	0.002	0.029	0.005	0.026	0.000	0.266	0.161
705	408	0.264	0.000	0.009	0.191	0.010	0.104	0.197	0.016	0.002	0.124	0.084
706	409	0.001	0.070	0.000	0.000	0.000	0.428	0.005	0.246	0.240	0.011	0.000
707	41	0.135	0.010	0.199	0.098	0.007	0.286	0.140	0.028	0.033	0.054	0.011
708	410	0.135	0.001	0.123	0.196	0.003	0.085	0.188	0.012	0.050	0.201	0.005
709	411	0.091	0.002	0.007	0.285	0.065	0.139	0.003	0.034	0.091	0.157	0.126
710	412	0.130	0.000	0.016	0.052	0.024	0.168	0.084	0.132	0.012	0.244	0.137
711	413	0.000	0.003	0.046	0.011	0.036	0.355	0.219	0.076	0.018	0.236	0.000
712	414	0.262	0.013	0.029	0.270	0.002	0.196	0.039	0.005	0.005	0.177	0.003
713	415	0.136	0.045	0.007	0.017	0.117	0.002	0.004	0.581	0.004	0.085	0.001
714	416	0.211	0.034	0.164	0.006	0.115	0.001	0.190	0.120	0.053	0.064	0.043
715	417	0.245	0.002	0.139	0.047	0.022	0.005	0.095	0.084	0.110	0.238	0.014
716	418	0.010	0.000	0.070	0.252	0.010	0.000	0.291	0.053	0.148	0.079	0.086
717	419	0.227	0.003	0.058	0.000	0.489	0.032	0.185	0.001	0.000	0.006	0.000
718	42	0.047	0.001	0.085	0.071	0.041	0.464	0.024	0.017	0.078	0.168	0.003
719	420	0.192	0.003	0.002	0.000	0.176	0.537	0.001	0.000	0.000	0.088	0.000
720	421	0.235	0.000	0.038	0.123	0.017	0.210	0.093	0.006	0.078	0.062	0.139
721	422	0.261	0.012	0.242	0.017	0.001	0.298	0.008	0.049	0.001	0.002	0.109
722	423	0.250	0.024	0.388	0.018	0.075	0.006	0.000	0.000	0.141	0.073	0.024
723	424	0.170	0.028	0.021	0.631	0.111	0.006	0.000	0.017	0.000	0.015	0.001
724	425	0.097	0.000	0.175	0.026	0.037	0.164	0.026	0.021	0.236	0.181	0.036
725	426	0.005	0.004	0.005	0.074	0.060	0.061	0.362	0.155	0.014	0.020	0.239
726	427	0.396	0.071	0.000	0.018	0.007	0.093	0.015	0.196	0.017	0.185	0.000
727	428	0.216	0.004	0.010	0.070	0.003	0.000	0.051	0.203	0.016	0.069	0.358
728	429	0.163	0.001	0.125	0.194	0.039	0.161	0.080	0.020	0.074	0.144	0.000
729	43	0.439	0.003	0.018	0.002	0.044	0.001	0.063	0.207	0.034	0.120	0.068
730	430	0.347	0.000	0.055	0.066	0.008	0.002	0.090	0.014	0.279	0.110	0.028
731	431	0.034	0.005	0.002	0.021	0.009	0.344	0.326	0.033	0.107	0.117	0.001
732	432	0.000	0.065	0.000	0.000	0.000	0.000	0.068	0.856	0.009	0.000	0.000
733	433	0.168	0.001	0.024	0.349	0.003	0.012	0.006	0.072	0.021	0.205	0.138
734	434	0.413	0.006	0.106	0.003	0.065	0.017	0.002	0.004	0.081	0.194	0.109
735	435	0.014	0.175	0.016	0.587	0.007	0.000	0.072	0.101	0.000	0.023	0.004
736	436	0.143	0.124	0.008	0.003	0.577	0.128	0.000	0.012	0.004	0.000	0.001
737	437	0.056	0.042	0.016	0.361	0.047	0.006	0.228	0.051	0.002	0.097	0.096
738	438	0.117	0.018	0.055	0.170	0.066	0.007	0.022	0.025	0.056	0.167	0.297
739	439	0.217	0.003	0.042	0.049	0.008	0.270	0.161	0.060	0.045	0.144	0.001
740	44	0.004	0.042	0.617	0.091	0.002	0.001	0.011	0.135	0.097	0.000	0.000
741	440	0.025	0.004	0.096	0.371	0.017	0.103	0.260	0.058	0.043	0.019	0.003
742	441	0.141	0.000	0.118	0.170	0.003	0.174	0.084	0.045	0.061	0.080	0.123
743	442	0.331	0.003	0.033	0.245	0.110	0.048	0.146	0.021	0.013	0.016	0.035
744	443	0.032	0.001	0.047	0.191	0.061	0.000	0.220	0.045	0.129	0.059	0.214
745	444	0.305	0.086	0.093	0.082	0.043	0.035	0.000	0.052	0.003	0.302	0.000
746	445	0.076	0.000	0.115	0.167	0.005	0.117	0.107	0.006	0.250	0.156	0.001
747	446	0.032	0.040	0.056	0.329	0.006	0.000	0.018	0.070	0.189	0.172	0.089
748	447	0.036	0.142	0.003	0.401	0.145	0.024	0.001	0.008	0.000	0.210	0.030
749	448	0.102	0.018	0.120	0.069	0.034	0.092	0.034	0.124	0.029	0.376	0.001
750	449	0.243	0.001	0.051	0.226	0.003	0.027	0.140	0.057	0.121	0.062	0.069
751	45	0.259	0.002	0.128	0.040	0.007	0.068	0.310	0.077	0.097	0.012	0.000
752	450	0.080	0.173	0.022	0.006	0.001	0.315	0.010	0.180	0.001	0.022	0.191
753	451	0.053	0.034	0.422	0.001	0.001	0.207	0.037	0.044	0.023	0.179	0.000
754	452	0.368	0.000	0.070	0.080	0.001	0.055	0.208	0.031	0.154	0.026	0.007
755	453	0.275	0.000	0.050	0.103	0.030	0.275	0.056	0.032	0.040	0.029	0.112
756	454	0.265	0.002	0.061	0.144	0.037	0.105	0.118	0.022	0.012	0.200	0.035
757	455	0.278	0.003	0.169	0.013	0.003	0.001	0.085	0.049	0.339	0.046	0.015
758	456	0.079	0.026	0.219	0.000	0.003	0.158	0.012	0.047	0.118	0.338	0.000
759	457	0.204	0.033	0.054	0.011	0.018	0.004	0.316	0.099	0.022	0.167	0.072
760	458	0.034	0.001	0.072	0.055	0.004	0.172	0.108	0.068	0.037	0.168	0.281
761	459	0.000	0.011	0.263	0.103	0.002	0.309	0.288	0.003	0.000	0.021	0.000
762	46	0.331	0.017	0.101	0.004	0.037	0.182	0.141	0.004	0.098	0.039	0.045
763	460	0.091	0.001	0.066	0.114	0.060	0.307	0.074	0.101	0.125	0.048	0.013
764	461	0.188	0.036	0.062	0.169	0.007	0.211	0.000	0.088	0.000	0.188	0.051
765	462	0.004	0.002	0.068	0.217	0.102	0.004	0.256	0.132	0.042	0.101	0.072
766	463	0.319	0.000	0.006	0.185	0.004	0.009	0.064	0.071	0.111	0.087	0.144
767	464	0.168	0.000	0.040	0.155	0.011	0.134	0.198	0.003	0.088	0.125	0.079
768	465	0.132	0.002	0.131	0.136	0.027	0.235	0.084	0.032	0.121	0.088	0.012
769	466	0.159	0.000	0.030	0.040	0.027	0.148	0.217	0.025	0.062	0.113	0.178
770	467	0.042	0.008	0.067	0.006	0.057	0.219	0.332	0.110	0.144	0.013	0.000
771	468	0.181	0.004	0.104	0.076	0.047	0.441	0.018	0.043	0.002	0.084	0.001
772	469	0.013	0.043	0.026	0.305	0.003	0.060	0.020	0.185	0.099	0.230	0.015
773	47	0.327	0.004	0.021	0.130	0.026	0.028	0.187	0.135	0.026	0.071	0.046
774	470	0.261	0.001	0.085	0.124	0.008	0.125	0.024	0.052	0.184	0.125	0.012
775	471	0.162	0.000	0.034	0.175	0.007	0.133	0.201	0.008	0.049	0.133	0.097
776	472	0.085	0.000	0.103	0.109	0.006	0.153	0.175	0.009	0.087	0.168	0.104
777	473	0.036	0.000	0.077	0.091	0.004	0.187	0.172	0.010	0.122	0.198	0.104
778	474	0.013	0.012	0.002	0.123	0.104	0.001	0.315	0.032	0.000	0.399	0.000
779	475	0.195	0.000	0.121	0.026	0.007	0.077	0.222	0.085	0.019	0.119	0.129
780	476	0.158	0.004	0.086	0.004	0.006	0.068	0.123	0.035	0.149	0.178	0.189
781	477	0.125	0.000	0.046	0.119	0.007	0.023	0.310	0.042	0.048	0.167	0.111
782	478	0.052	0.071	0.279	0.002	0.006	0.000	0.000	0.278	0.128	0.179	0.004
783	479	0.058	0.003	0.085	0.432	0.033	0.164	0.026	0.103	0.025	0.066	0.006
784	48	0.129	0.000	0.029	0.127	0.006	0.055	0.225	0.036	0.089	0.148	0.156
785	480	0.034	0.047	0.000	0.033	0.002	0.000	0.002	0.201	0.178	0.014	0.489
786	481	0.000	0.059	0.003	0.000	0.000	0.884	0.000	0.000	0.053	0.000	0.000
787	482	0.006	0.037	0.158	0.156	0.152	0.002	0.021	0.018	0.016	0.057	0.376
788	483	0.024	0.002	0.128	0.119	0.063	0.068	0.143	0.005	0.173	0.143	0.132
789	484	0.027	0.010	0.079	0.251	0.019	0.002	0.083	0.087	0.001	0.343	0.099
790	485	0.361	0.094	0.224	0.001	0.026	0.022	0.006	0.145	0.108	0.004	0.008
791	486	0.199	0.005	0.022	0.067	0.010	0.179	0.001	0.012	0.122	0.149	0.235
792	487	0.119	0.005	0.015	0.330	0.003	0.131	0.152	0.139	0.002	0.102	0.003
793	488	0.002	0.039	0.001	0.310	0.025	0.000	0.000	0.259	0.087	0.003	0.274
794	489	0.299	0.001	0.122	0.064	0.003	0.072	0.087	0.035	0.208	0.075	0.034
795	49	0.064	0.000	0.169	0.021	0.054	0.207	0.082	0.001	0.231	0.120	0.050
796	490	0.226	0.000	0.060	0.158	0.001	0.110	0.179	0.034	0.109	0.063	0.061
797	491	0.255	0.000	0.126	0.154	0.001	0.041	0.153	0.018	0.143	0.107	0.003
798	492	0.178	0.023	0.037	0.377	0.018	0.015	0.037	0.121	0.005	0.183	0.006
799	493	0.189	0.001	0.159	0.038	0.023	0.051	0.124	0.055	0.019	0.124	0.218
800	494	0.061	0.001	0.126	0.150	0.002	0.095	0.334	0.042	0.110	0.074	0.003
801	495	0.295	0.003	0.383	0.092	0.004	0.000	0.082	0.005	0.073	0.050	0.012
802	496	0.119	0.000	0.062	0.252	0.012	0.066	0.176	0.014	0.082	0.100	0.118
803	497	0.134	0.001	0.018	0.008	0.001	0.092	0.210	0.088	0.180	0.189	0.078
804	498	0.205	0.000	0.064	0.163	0.004	0.129	0.075	0.017	0.017	0.194	0.131
805	499	0.000	0.206	0.012	0.002	0.362	0.008	0.000	0.390	0.019	0.000	0.000
806	5	0.601	0.020	0.028	0.056	0.006	0.041	0.003	0.059	0.002	0.028	0.157
807	50	0.226	0.000	0.025	0.240	0.046	0.008	0.228	0.010	0.092	0.091	0.035
808	500	0.385	0.010	0.148	0.003	0.003	0.029	0.083	0.057	0.244	0.019	0.019
809	501	0.072	0.000	0.123	0.087	0.010	0.134	0.082	0.030	0.097	0.164	0.200
810	502	0.232	0.009	0.007	0.022	0.024	0.234	0.007	0.040	0.002	0.233	0.190
811	503	0.107	0.004	0.038	0.187	0.005	0.049	0.140	0.099	0.057	0.187	0.128
812	504	0.264	0.001	0.161	0.182	0.007	0.160	0.111	0.002	0.001	0.109	0.001
813	505	0.256	0.000	0.368	0.003	0.001	0.001	0.038	0.037	0.252	0.041	0.001
814	506	0.321	0.003	0.022	0.195	0.190	0.001	0.003	0.147	0.001	0.102	0.015
815	507	0.000	0.000	0.143	0.182	0.018	0.657	0.000	0.000	0.000	0.000	0.000
816	508	0.283	0.007	0.029	0.165	0.002	0.028	0.039	0.083	0.145	0.205	0.014
817	509	0.004	0.000	0.178	0.097	0.073	0.003	0.513	0.024	0.000	0.106	0.002
818	51	0.002	0.028	0.084	0.044	0.063	0.099	0.127	0.005	0.216	0.242	0.089
819	510	0.330	0.001	0.115	0.074	0.013	0.007	0.151	0.027	0.146	0.121	0.015
820	511	0.238	0.006	0.090	0.093	0.092	0.000	0.011	0.372	0.027	0.039	0.031
821	512	0.191	0.001	0.086	0.192	0.017	0.143	0.125	0.026	0.003	0.174	0.043
822	513	0.049	0.002	0.033	0.291	0.077	0.134	0.006	0.030	0.193	0.180	0.005
823	514	0.015	0.005	0.068	0.015	0.003	0.030	0.281	0.036	0.184	0.169	0.193
824	515	0.247	0.001	0.053	0.163	0.009	0.174	0.239	0.008	0.046	0.055	0.005
825	516	0.016	0.000	0.433	0.005	0.013	0.001	0.001	0.075	0.000	0.456	0.000
826	517	0.022	0.005	0.015	0.234	0.113	0.088	0.126	0.043	0.207	0.025	0.120
827	518	0.149	0.005	0.030	0.000	0.041	0.001	0.479	0.171	0.041	0.076	0.007
828	519	0.235	0.020	0.351	0.187	0.001	0.003	0.113	0.039	0.005	0.039	0.006
829	52	0.047	0.000	0.064	0.291	0.003	0.225	0.090	0.018	0.036	0.124	0.102
830	520	0.033	0.008	0.028	0.220	0.007	0.095	0.000	0.171	0.000	0.435	0.003
831	521	0.146	0.001	0.047	0.266	0.013	0.078	0.056	0.024	0.065	0.176	0.126
832	522	0.076	0.003	0.087	0.009	0.182	0.066	0.247	0.029	0.112	0.189	0.001
833	523	0.000	0.000	0.008	0.002	0.810	0.000	0.000	0.005	0.000	0.174	0.000
834	524	0.118	0.003	0.004	0.219	0.023	0.091	0.160	0.337	0.000	0.019	0.026
835	525	0.140	0.000	0.040	0.047	0.053	0.284	0.030	0.103	0.106	0.035	0.162
836	526	0.001	0.000	0.000	0.828	0.000	0.000	0.011	0.148	0.000	0.011	0.000
837	527	0.002	0.140	0.000	0.664	0.000	0.028	0.100	0.003	0.000	0.063	0.000
838	528	0.161	0.000	0.073	0.208	0.008	0.129	0.200	0.009	0.066	0.137	0.008
839	529	0.114	0.001	0.041	0.150	0.005	0.119	0.112	0.114	0.111	0.050	0.181
840	53	0.002	0.036	0.055	0.028	0.002	0.000	0.297	0.056	0.219	0.299	0.007
841	530	0.046	0.030	0.051	0.204	0.018	0.002	0.420	0.028	0.002	0.179	0.021
842	531	0.259	0.000	0.371	0.010	0.002	0.009	0.028	0.028	0.279	0.003	0.010
843	532	0.161	0.004	0.027	0.269	0.296	0.005	0.052	0.003	0.000	0.178	0.005
844	533	0.183	0.000	0.048	0.198	0.010	0.144	0.141	0.037	0.058	0.170	0.010
845	534	0.166	0.001	0.126	0.090	0.021	0.039	0.233	0.002	0.081	0.226	0.016
846	535	0.083	0.000	0.074	0.129	0.003	0.229	0.152	0.017	0.103	0.082	0.126
847	536	0.401	0.004	0.015	0.093	0.012	0.063	0.036	0.110	0.011	0.232	0.024
848	537	0.001	0.004	0.172	0.420	0.157	0.005	0.115	0.064	0.012	0.050	0.000
849	538	0.007	0.000	0.000	0.000	0.000	0.199	0.000	0.235	0.499	0.059	0.000
850	539	0.136	0.000	0.186	0.101	0.009	0.028	0.289	0.032	0.028	0.026	0.164
851	54	0.120	0.046	0.010	0.036	0.013	0.021	0.005	0.234	0.510	0.005	0.000
852	540	0.244	0.001	0.025	0.249	0.069	0.095	0.107	0.002	0.049	0.144	0.013
853	541	0.224	0.013	0.045	0.100	0.040	0.000	0.005	0.134	0.005	0.192	0.243
854	542	0.260	0.000	0.010	0.122	0.003	0.229	0.182	0.014	0.011	0.164	0.004
855	543	0.000	0.000	0.006	0.689	0.287	0.000	0.000	0.000	0.000	0.004	0.014
856	544	0.278	0.003	0.024	0.203	0.038	0.038	0.196	0.008	0.123	0.045	0.044
857	545	0.018	0.007	0.030	0.173	0.003	0.007	0.309	0.180	0.086	0.111	0.077
858	546	0.629	0.007	0.002	0.003	0.022	0.018	0.001	0.209	0.021	0.005	0.081
859	547	0.041	0.017	0.043	0.341	0.011	0.043	0.228	0.001	0.127	0.147	0.001
860	548	0.193	0.002	0.068	0.191	0.027	0.131	0.042	0.040	0.049	0.238	0.020
861	549	0.136	0.031	0.073	0.296	0.131	0.000	0.003	0.001	0.028	0.000	0.300
862	55	0.366	0.004	0.069	0.084	0.020	0.162	0.031	0.021	0.070	0.171	0.001
863	550	0.296	0.008	0.045	0.043	0.016	0.001	0.192	0.073	0.095	0.114	0.117
864	551	0.003	0.187	0.000	0.028	0.205	0.000	0.000	0.480	0.007	0.075	0.015
865	552	0.131	0.000	0.034	0.206	0.013	0.231	0.096	0.023	0.013	0.134	0.120
866	553	0.098	0.002	0.025	0.030	0.079	0.228	0.027	0.137	0.011	0.071	0.290
867	554	0.105	0.003	0.026	0.034	0.075	0.219	0.025	0.125	0.010	0.074	0.305
868	555	0.137	0.000	0.051	0.163	0.005	0.080	0.179	0.006	0.093	0.184	0.102
869	556	0.187	0.000	0.070	0.150	0.011	0.085	0.187	0.009	0.114	0.157	0.030
870	557	0.000	0.004	0.393	0.000	0.213	0.008	0.099	0.251	0.000	0.032	0.000
871	558	0.236	0.000	0.116	0.112	0.008	0.004	0.277	0.019	0.141	0.063	0.023
872	559	0.154	0.012	0.011	0.178	0.001	0.000	0.002	0.241	0.089	0.067	0.244
873	56	0.172	0.031	0.056	0.006	0.003	0.000	0.468	0.045	0.090	0.130	0.000
874	560	0.109	0.023	0.105	0.042	0.080	0.010	0.069	0.063	0.008	0.484	0.007
875	561	0.000	0.069	0.185	0.274	0.000	0.000	0.016	0.033	0.006	0.004	0.413
876	562	0.423	0.000	0.136	0.011	0.000	0.061	0.022	0.007	0.006	0.028	0.306
877	563	0.115	0.000	0.058	0.162	0.012	0.116	0.234	0.006	0.080	0.134	0.084
878	564	0.050	0.001	0.061	0.156	0.032	0.230	0.293	0.006	0.112	0.040	0.020
879	565	0.144	0.005	0.103	0.321	0.045	0.051	0.000	0.028	0.002	0.005	0.296
880	566	0.310	0.000	0.057	0.108	0.004	0.050	0.154	0.015	0.136	0.120	0.046
881	567	0.000	0.243	0.073	0.000	0.002	0.003	0.001	0.014	0.450	0.213	0.000
882	568	0.355	0.001	0.000	0.054	0.029	0.169	0.000	0.230	0.000	0.036	0.125
883	569	0.106	0.000	0.087	0.182	0.042	0.067	0.179	0.002	0.033	0.184	0.117
884	57	0.262	0.009	0.174	0.231	0.013	0.003	0.028	0.151	0.006	0.092	0.031
885	570	0.172	0.003	0.113	0.076	0.049	0.043	0.174	0.056	0.063	0.250	0.001
886	571	0.374	0.001	0.147	0.159	0.001	0.146	0.029	0.009	0.063	0.057	0.014
887	572	0.001	0.005	0.140	0.000	0.042	0.413	0.197	0.022	0.174	0.004	0.002
888	573	0.042	0.006	0.062	0.054	0.029	0.375	0.075	0.010	0.001	0.346	0.000
889	574	0.109	0.000	0.110	0.142	0.019	0.103	0.050	0.015	0.105	0.221	0.125
890	575	0.219	0.000	0.077	0.142	0.002	0.147	0.099	0.067	0.010	0.151	0.087
891	576	0.001	0.030	0.124	0.001	0.097	0.000	0.008	0.150	0.011	0.324	0.253
892	577	0.043	0.006	0.003	0.024	0.010	0.340	0.326	0.038	0.092	0.117	0.001
893	578	0.131	0.002	0.079	0.327	0.012	0.069	0.188	0.023	0.098	0.065	0.004
894	579	0.037	0.047	0.002	0.064	0.340	0.053	0.228	0.074	0.017	0.006	0.133
895	58	0.470	0.072	0.001	0.001	0.056	0.000	0.000	0.190	0.000	0.026	0.184
896	580	0.300	0.013	0.059	0.275	0.031	0.018	0.237	0.022	0.005	0.020	0.021
897	581	0.166	0.025	0.045	0.556	0.079	0.026	0.103	0.000	0.000	0.000	0.000
898	582	0.152	0.019	0.053	0.548	0.083	0.048	0.096	0.001	0.000	0.000	0.000
899	583	0.018	0.001	0.005	0.217	0.005	0.163	0.134	0.016	0.116	0.320	0.005
900	584	0.001	0.008	0.103	0.038	0.456	0.000	0.000	0.001	0.000	0.392	0.000
901	585	0.133	0.002	0.080	0.326	0.012	0.068	0.190	0.023	0.097	0.065	0.004
902	586	0.130	0.583	0.001	0.005	0.000	0.000	0.000	0.146	0.000	0.001	0.135
903	587	0.154	0.019	0.052	0.548	0.083	0.048	0.095	0.000	0.000	0.000	0.000
904	588	0.134	0.000	0.042	0.217	0.005	0.126	0.136	0.002	0.125	0.131	0.081
905	589	0.000	0.006	0.072	0.008	0.037	0.001	0.052	0.524	0.021	0.280	0.000
906	59	0.000	0.004	0.261	0.257	0.399	0.002	0.000	0.000	0.000	0.076	0.000
907	590	0.197	0.002	0.061	0.001	0.127	0.099	0.401	0.024	0.026	0.014	0.049
908	591	0.050	0.001	0.022	0.250	0.009	0.159	0.054	0.099	0.032	0.119	0.203
909	592	0.372	0.030	0.071	0.167	0.011	0.000	0.021	0.166	0.030	0.062	0.069
910	593	0.403	0.027	0.077	0.165	0.014	0.000	0.022	0.158	0.031	0.034	0.070
911	594	0.000	0.016	0.000	0.005	0.689	0.047	0.029	0.003	0.000	0.000	0.211
912	595	0.492	0.006	0.003	0.070	0.013	0.097	0.026	0.069	0.024	0.182	0.018
913	596	0.031	0.059	0.000	0.851	0.001	0.004	0.017	0.029	0.000	0.004	0.004
914	597	0.186	0.000	0.070	0.149	0.011	0.085	0.189	0.009	0.113	0.156	0.031
915	598	0.162	0.005	0.154	0.190	0.004	0.195	0.125	0.026	0.044	0.083	0.011
916	599	0.346	0.013	0.004	0.008	0.002	0.017	0.055	0.140	0.146	0.220	0.049
917	6	0.033	0.001	0.052	0.189	0.040	0.260	0.196	0.008	0.155	0.017	0.050
918	60	0.000	0.349	0.000	0.129	0.014	0.001	0.000	0.133	0.000	0.374	0.000
919	600	0.010	0.016	0.287	0.257	0.012	0.038	0.070	0.005	0.019	0.288	0.000
920	601	0.020	0.001	0.005	0.214	0.006	0.165	0.135	0.016	0.118	0.313	0.006
921	602	0.295	0.000	0.036	0.113	0.000	0.028	0.164	0.038	0.185	0.114	0.026
922	603	0.015	0.001	0.006	0.214	0.006	0.167	0.135	0.009	0.118	0.322	0.006
923	604	0.000	0.018	0.004	0.034	0.094	0.000	0.000	0.727	0.000	0.007	0.114
924	605	0.003	0.000	0.376	0.036	0.440	0.032	0.039	0.011	0.001	0.062	0.000
925	606	0.015	0.041	0.013	0.281	0.141	0.001	0.000	0.009	0.009	0.073	0.416
926	607	0.006	0.037	0.163	0.155	0.152	0.002	0.019	0.017	0.015	0.056	0.377
927	608	0.067	0.008	0.084	0.349	0.134	0.140	0.005	0.004	0.069	0.076	0.061
928	609	0.265	0.001	0.132	0.126	0.030	0.033	0.229	0.001	0.021	0.157	0.005
929	61	0.351	0.000	0.036	0.064	0.002	0.004	0.018	0.011	0.297	0.141	0.077
930	610	0.326	0.005	0.109	0.034	0.004	0.067	0.089	0.184	0.179	0.000	0.002
931	611	0.132	0.004	0.026	0.066	0.002	0.024	0.144	0.046	0.224	0.160	0.173
932	612	0.000	0.016	0.000	0.004	0.691	0.047	0.039	0.005	0.000	0.000	0.197
933	613	0.046	0.000	0.026	0.283	0.024	0.105	0.103	0.019	0.112	0.163	0.120
934	614	0.246	0.000	0.074	0.206	0.013	0.140	0.148	0.004	0.004	0.162	0.003
935	615	0.023	0.004	0.057	0.062	0.002	0.313	0.001	0.013	0.018	0.344	0.162
936	616	0.241	0.001	0.063	0.209	0.008	0.060	0.072	0.025	0.104	0.199	0.016
937	617	0.459	0.005	0.016	0.000	0.004	0.000	0.000	0.061	0.000	0.262	0.193
938	618	0.535	0.012	0.022	0.000	0.000	0.000	0.000	0.032	0.000	0.113	0.285
939	619	0.154	0.000	0.057	0.185	0.001	0.100	0.169	0.034	0.053	0.158	0.089
940	62	0.131	0.000	0.058	0.142	0.002	0.168	0.168	0.009	0.110	0.196	0.016
941	620	0.125	0.047	0.014	0.031	0.011	0.022	0.005	0.229	0.511	0.005	0.000
942	621	0.355	0.012	0.054	0.038	0.006	0.004	0.001	0.059	0.096	0.115	0.262
943	622	0.000	0.015	0.000	0.004	0.702	0.051	0.027	0.003	0.000	0.000	0.197
944	623	0.148	0.013	0.026	0.357	0.037	0.014	0.076	0.003	0.000	0.069	0.258
945	624	0.181	0.005	0.077	0.006	0.001	0.075	0.212	0.115	0.036	0.167	0.124
946	625	0.124	0.020	0.175	0.092	0.059	0.032	0.274	0.050	0.022	0.152	0.000
947	626	0.019	0.001	0.005	0.223	0.006	0.169	0.141	0.018	0.116	0.294	0.007
948	627	0.021	0.001	0.009	0.208	0.004	0.156	0.137	0.014	0.112	0.328	0.011
