620	333	0.325	0.009	0.058	0.093	0.002	0.089	0.063	0.015	0.148	0.001	0.038	0.017	0.005	0.061	0.029	0.047
621	334	0.178	0.059	0.062	0.098	0.001	0.143	0.012	0.049	0.146	0.004	0.024	0.034	0.004	0.102	0.052	0.032
622	335	0.295	0.071	0.065	0.089	0.007	0.137	0.010	0.024	0.079	0.029	0.014	0.019	0.021	0.056	0.032	0.052
623	336	0.225	0.016	0.055	0.099	0.004	0.210	0.031	0.032	0.099	0.004	0.040	0.011	0.007	0.101	0.025	0.042
624	337	0.250	0.015	0.089	0.059	0.002	0.153	0.036	0.017	0.181	0.002	0.041	0.014	0.006	0.076	0.025	0.033
625	338	0.374	0.015	0.054	0.093	0.001	0.139	0.041	0.012	0.107	0.002	0.034	0.011	0.004	0.054	0.017	0.041
626	339	0.356	0.004	0.018	0.061	0.001	0.107	0.097	0.047	0.052	0.005	0.145	0.009	0.003	0.064	0.015	0.017
627	34	0.332	0.008	0.060	0.090	0.002	0.157	0.036	0.029	0.151	0.003	0.029	0.010	0.006	0.046	0.017	0.025
628	340	0.209	0.009	0.103	0.093	0.001	0.190	0.033	0.014	0.166	0.002	0.027	0.007	0.007	0.083	0.022	0.033
629	341	0.218	0.011	0.107	0.082	0.001	0.145	0.026	0.017	0.208	0.002	0.038	0.013	0.006	0.059	0.020	0.047
630	342	0.306	0.008	0.067	0.094	0.001	0.157	0.037	0.017	0.144	0.002	0.062	0.009	0.003	0.046	0.018	0.028
631	343	0.285	0.011	0.062	0.066	0.002	0.192	0.021	0.035	0.124	0.002	0.039	0.008	0.007	0.083	0.030	0.035
632	344	0.313	0.012	0.047	0.078	0.002	0.235	0.024	0.039	0.083	0.002	0.024	0.014	0.006	0.069	0.020	0.032
633	345	0.364	0.010	0.057	0.079	0.002	0.135	0.059	0.026	0.106	0.001	0.030	0.016	0.003	0.039	0.027	0.046
634	346	0.329	0.019	0.054	0.098	0.001	0.130	0.030	0.014	0.171	0.002	0.023	0.014	0.005	0.055	0.020	0.033
635	347	0.272	0.006	0.054	0.109	0.001	0.177	0.025	0.036	0.147	0.004	0.033	0.008	0.013	0.055	0.017	0.042
636	348	0.301	0.008	0.062	0.058	0.002	0.184	0.036	0.018	0.175	0.002	0.029	0.012	0.009	0.054	0.022	0.027
637	349	0.274	0.007	0.064	0.111	0.001	0.110	0.047	0.016	0.207	0.001	0.039	0.007	0.004	0.046	0.027	0.039
638	35	0.363	0.009	0.063	0.081	0.002	0.135	0.013	0.025	0.109	0.003	0.047	0.014	0.006	0.057	0.026	0.046
639	350	0.139	0.021	0.150	0.074	0.003	0.134	0.034	0.016	0.241	0.001	0.048	0.020	0.005	0.060	0.021	0.033
640	351	0.338	0.009	0.066	0.141	0.002	0.039	0.031	0.024	0.207	0.001	0.026	0.030	0.006	0.029	0.023	0.028
641	352	0.244	0.017	0.089	0.112	0.002	0.164	0.030	0.023	0.112	0.002	0.053	0.015	0.005	0.065	0.024	0.044
642	353	0.269	0.012	0.036	0.133	0.004	0.185	0.022	0.021	0.095	0.010	0.026	0.013	0.015	0.089	0.022	0.049
643	354	0.374	0.009	0.067	0.099	0.002	0.167	0.035	0.014	0.082	0.002	0.036	0.009	0.005	0.034	0.021	0.044
644	355	0.365	0.009	0.054	0.070	0.001	0.203	0.021	0.023	0.099	0.002	0.029	0.008	0.006	0.043	0.021	0.046
645	356	0.243	0.019	0.086	0.089	0.002	0.098	0.029	0.015	0.180	0.004	0.065	0.014	0.004	0.073	0.034	0.044
646	357	0.235	0.008	0.081	0.073	0.002	0.204	0.057	0.019	0.124	0.003	0.038	0.015	0.007	0.052	0.031	0.052
647	358	0.269	0.024	0.087	0.092	0.003	0.096	0.032	0.022	0.215	0.003	0.032	0.019	0.006	0.048	0.033	0.020
648	359	0.357	0.015	0.062	0.084	0.002	0.158	0.020	0.020	0.140	0.002	0.040	0.010	0.003	0.045	0.014	0.030
649	36	0.266	0.010	0.051	0.100	0.002	0.196	0.040	0.021	0.151	0.005	0.038	0.013	0.009	0.040	0.021	0.039
650	360	0.454	0.009	0.114	0.039	0.001	0.068	0.017	0.020	0.068	0.001	0.033	0.006	0.006	0.040	0.035	0.088
651	3603	0.226	0.006	0.078	0.090	0.001	0.075	0.080	0.015	0.318	0.001	0.019	0.005	0.006	0.029	0.021	0.031
652	3604	0.234	0.006	0.078	0.098	0.001	0.086	0.083	0.016	0.258	0.001	0.024	0.005	0.005	0.037	0.030	0.038
653	361	0.317	0.013	0.063	0.090	0.003	0.141	0.048	0.016	0.148	0.002	0.030	0.013	0.004	0.056	0.019	0.038
654	362	0.457	0.005	0.037	0.049	0.003	0.117	0.012	0.056	0.034	0.005	0.058	0.019	0.001	0.005	0.040	0.101
655	363	0.302	0.006	0.060	0.072	0.001	0.110	0.144	0.020	0.141	0.002	0.040	0.008	0.006	0.054	0.015	0.021
656	364	0.303	0.015	0.110	0.105	0.002	0.087	0.028	0.012	0.150	0.004	0.031	0.022	0.007	0.058	0.034	0.031
657	365	0.344	0.008	0.049	0.074	0.001	0.167	0.042	0.022	0.136	0.002	0.028	0.010	0.005	0.061	0.022	0.030
658	366	0.292	0.005	0.087	0.065	0.001	0.221	0.023	0.049	0.137	0.002	0.022	0.006	0.009	0.038	0.013	0.028
659	367	0.215	0.016	0.060	0.091	0.003	0.205	0.029	0.029	0.166	0.003	0.036	0.013	0.006	0.051	0.030	0.047
660	368	0.136	0.011	0.046	0.085	0.001	0.070	0.061	0.029	0.407	0.001	0.029	0.012	0.004	0.036	0.036	0.035
661	369	0.116	0.008	0.034	0.070	0.003	0.087	0.448	0.013	0.120	0.002	0.039	0.010	0.003	0.028	0.010	0.010
662	37	0.277	0.008	0.059	0.111	0.001	0.176	0.036	0.019	0.141	0.002	0.041	0.008	0.007	0.058	0.019	0.036
663	370	0.366	0.009	0.053	0.064	0.001	0.183	0.032	0.022	0.100	0.001	0.034	0.008	0.004	0.067	0.018	0.037
664	371	0.204	0.004	0.074	0.086	0.001	0.152	0.031	0.042	0.275	0.001	0.037	0.014	0.010	0.036	0.015	0.019
665	372	0.309	0.008	0.072	0.066	0.003	0.168	0.038	0.016	0.137	0.005	0.035	0.015	0.013	0.072	0.017	0.028
666	373	0.341	0.010	0.079	0.063	0.005	0.116	0.022	0.025	0.160	0.001	0.028	0.011	0.005	0.048	0.040	0.047
667	374	0.296	0.013	0.077	0.070	0.001	0.177	0.043	0.029	0.111	0.002	0.038	0.013	0.006	0.065	0.025	0.034
668	375	0.298	0.007	0.063	0.097	0.002	0.118	0.024	0.019	0.166	0.004	0.040	0.011	0.007	0.079	0.027	0.037
669	376	0.253	0.009	0.050	0.107	0.002	0.135	0.025	0.025	0.129	0.002	0.082	0.014	0.014	0.088	0.023	0.043
670	377	0.442	0.007	0.023	0.055	0.001	0.112	0.010	0.099	0.110	0.000	0.030	0.011	0.044	0.042	0.004	0.011
671	378	0.395	0.009	0.104	0.126	0.001	0.048	0.018	0.013	0.066	0.002	0.049	0.004	0.005	0.092	0.022	0.048
672	379	0.145	0.010	0.070	0.015	0.004	0.079	0.027	0.049	0.465	0.004	0.031	0.017	0.007	0.049	0.014	0.013
673	38	0.366	0.007	0.058	0.062	0.001	0.174	0.034	0.028	0.124	0.001	0.041	0.007	0.003	0.044	0.020	0.029
674	380	0.076	0.008	0.076	0.116	0.004	0.092	0.060	0.022	0.198	0.004	0.105	0.012	0.013	0.153	0.024	0.039
675	381	0.222	0.016	0.039	0.116	0.007	0.176	0.030	0.030	0.104	0.012	0.059	0.016	0.047	0.096	0.011	0.019
676	382	0.215	0.009	0.068	0.108	0.002	0.230	0.028	0.023	0.126	0.003	0.060	0.008	0.004	0.055	0.020	0.044
677	383	0.429	0.010	0.066	0.065	0.002	0.141	0.026	0.014	0.074	0.003	0.030	0.010	0.008	0.073	0.019	0.031
678	384	0.256	0.013	0.067	0.091	0.002	0.180	0.044	0.026	0.101	0.005	0.064	0.010	0.009	0.063	0.025	0.045
679	385	0.281	0.013	0.071	0.082	0.002	0.184	0.034	0.016	0.163	0.002	0.033	0.013	0.005	0.041	0.029	0.032
680	386	0.317	0.019	0.071	0.074	0.003	0.175	0.027	0.053	0.065	0.001	0.030	0.011	0.002	0.076	0.027	0.050
681	387	0.300	0.007	0.081	0.087	0.001	0.195	0.030	0.024	0.115	0.001	0.044	0.009	0.003	0.060	0.018	0.027
682	388	0.083	0.009	0.146	0.124	0.001	0.038	0.031	0.033	0.406	0.001	0.015	0.013	0.008	0.018	0.060	0.013
683	389	0.137	0.004	0.112	0.139	0.002	0.209	0.021	0.044	0.182	0.001	0.027	0.007	0.012	0.030	0.030	0.044
684	39	0.405	0.006	0.067	0.040	0.002	0.183	0.018	0.027	0.122	0.003	0.029	0.009	0.018	0.033	0.025	0.012
685	390	0.285	0.014	0.089	0.121	0.002	0.089	0.082	0.010	0.118	0.002	0.032	0.012	0.005	0.093	0.018	0.028
686	391	0.269	0.013	0.089	0.095	0.002	0.128	0.036	0.015	0.144	0.001	0.039	0.011	0.005	0.064	0.045	0.045
687	392	0.345	0.012	0.087	0.107	0.001	0.118	0.024	0.049	0.098	0.003	0.027	0.012	0.007	0.052	0.028	0.030
688	393	0.218	0.007	0.118	0.061	0.002	0.226	0.031	0.023	0.122	0.003	0.042	0.012	0.010	0.061	0.022	0.042
689	394	0.247	0.011	0.075	0.096	0.003	0.146	0.029	0.028	0.187	0.004	0.044	0.012	0.008	0.057	0.021	0.031
690	395	0.130	0.013	0.062	0.109	0.002	0.241	0.024	0.035	0.130	0.007	0.041	0.018	0.035	0.098	0.025	0.030
691	396	0.301	0.013	0.153	0.155	0.001	0.051	0.036	0.014	0.138	0.002	0.022	0.009	0.003	0.031	0.044	0.027
692	397	0.227	0.019	0.166	0.116	0.017	0.135	0.028	0.007	0.041	0.004	0.016	0.018	0.033	0.078	0.009	0.087
693	398	0.374	0.017	0.064	0.065	0.003	0.119	0.033	0.022	0.156	0.002	0.026	0.012	0.004	0.043	0.016	0.042
694	399	0.296	0.009	0.058	0.070	0.002	0.209	0.043	0.032	0.105	0.002	0.037	0.011	0.007	0.056	0.019	0.044
695	4	0.385	0.006	0.052	0.067	0.001	0.106	0.083	0.014	0.149	0.001	0.028	0.006	0.004	0.048	0.018	0.031
696	40	0.164	0.014	0.216	0.064	0.003	0.099	0.057	0.025	0.163	0.011	0.039	0.013	0.011	0.059	0.042	0.019
697	400	0.346	0.010	0.074	0.073	0.001	0.086	0.042	0.020	0.159	0.002	0.034	0.013	0.012	0.066	0.022	0.040
698	401	0.220	0.011	0.100	0.111	0.005	0.144	0.076	0.023	0.153	0.005	0.040	0.012	0.020	0.044	0.015	0.020
699	402	0.255	0.010	0.089	0.078	0.005	0.168	0.074	0.015	0.161	0.006	0.039	0.012	0.013	0.044	0.014	0.018
700	403	0.309	0.009	0.093	0.095	0.001	0.131	0.034	0.018	0.097	0.002	0.041	0.009	0.003	0.099	0.026	0.033
701	404	0.105	0.023	0.152	0.067	0.001	0.185	0.015	0.029	0.127	0.001	0.136	0.034	0.003	0.109	0.004	0.010
702	405	0.157	0.016	0.037	0.075	0.006	0.214	0.017	0.024	0.121	0.003	0.104	0.019	0.005	0.093	0.045	0.064
703	406	0.281	0.011	0.103	0.095	0.011	0.049	0.024	0.019	0.206	0.007	0.023	0.017	0.006	0.026	0.057	0.065
704	407	0.475	0.010	0.044	0.066	0.004	0.134	0.015	0.011	0.085	0.003	0.038	0.006	0.007	0.047	0.012	0.043
705	408	0.299	0.011	0.056	0.113	0.002	0.133	0.036	0.035	0.086	0.003	0.045	0.011	0.006	0.093	0.028	0.043
706	409	0.267	0.005	0.083	0.106	0.006	0.173	0.011	0.023	0.146	0.001	0.055	0.005	0.010	0.023	0.044	0.044
707	41	0.304	0.006	0.055	0.103	0.002	0.144	0.031	0.036	0.122	0.002	0.050	0.011	0.003	0.060	0.033	0.038
708	410	0.365	0.009	0.050	0.075	0.001	0.139	0.038	0.029	0.138	0.002	0.029	0.010	0.003	0.052	0.024	0.036
709	411	0.329	0.017	0.064	0.088	0.002	0.136	0.043	0.022	0.089	0.003	0.038	0.014	0.009	0.088	0.032	0.026
710	412	0.242	0.009	0.075	0.093	0.001	0.154	0.216	0.026	0.077	0.003	0.038	0.008	0.004	0.027	0.014	0.012
711	413	0.427	0.012	0.084	0.031	0.003	0.186	0.046	0.016	0.073	0.001	0.024	0.010	0.003	0.036	0.021	0.028
712	414	0.370	0.015	0.071	0.060	0.001	0.093	0.040	0.013	0.171	0.002	0.025	0.011	0.003	0.037	0.031	0.058
713	415	0.301	0.021	0.058	0.084	0.002	0.155	0.039	0.019	0.107	0.014	0.033	0.028	0.014	0.060	0.029	0.033
714	416	0.225	0.014	0.077	0.189	0.006	0.101	0.029	0.025	0.099	0.003	0.049	0.017	0.007	0.092	0.030	0.039
715	417	0.313	0.007	0.064	0.094	0.001	0.117	0.056	0.014	0.173	0.002	0.035	0.013	0.007	0.043	0.023	0.038
716	418	0.267	0.006	0.132	0.046	0.001	0.251	0.019	0.021	0.126	0.001	0.029	0.011	0.004	0.042	0.014	0.029
717	419	0.203	0.024	0.233	0.087	0.001	0.093	0.022	0.019	0.097	0.005	0.028	0.021	0.007	0.097	0.035	0.028
718	42	0.275	0.018	0.103	0.094	0.001	0.103	0.041	0.024	0.155	0.001	0.052	0.018	0.003	0.042	0.034	0.033
719	420	0.289	0.011	0.104	0.108	0.001	0.076	0.082	0.013	0.131	0.003	0.047	0.011	0.003	0.030	0.034	0.057
720	421	0.294	0.010	0.070	0.081	0.001	0.176	0.033	0.038	0.142	0.002	0.048	0.010	0.006	0.037	0.021	0.031
721	422	0.191	0.011	0.060	0.114	0.002	0.173	0.025	0.032	0.237	0.002	0.028	0.011	0.006	0.046	0.021	0.041
722	423	0.145	0.017	0.035	0.057	0.005	0.327	0.034	0.022	0.152	0.001	0.044	0.031	0.004	0.062	0.021	0.044
723	424	0.325	0.020	0.049	0.077	0.006	0.111	0.022	0.016	0.072	0.002	0.054	0.021	0.004	0.142	0.027	0.051
724	425	0.259	0.013	0.092	0.080	0.001	0.178	0.028	0.028	0.140	0.001	0.044	0.011	0.004	0.060	0.036	0.024
725	426	0.387	0.015	0.042	0.055	0.002	0.196	0.027	0.029	0.093	0.004	0.024	0.012	0.008	0.062	0.013	0.032
726	427	0.135	0.012	0.040	0.067	0.006	0.195	0.011	0.029	0.153	0.003	0.073	0.014	0.003	0.159	0.057	0.043
727	428	0.311	0.004	0.046	0.078	0.005	0.193	0.037	0.023	0.150	0.008	0.036	0.008	0.013	0.061	0.011	0.019
728	429	0.289	0.017	0.079	0.075	0.002	0.125	0.048	0.016	0.187	0.002	0.039	0.009	0.003	0.043	0.029	0.036
729	43	0.275	0.006	0.065	0.079	0.001	0.139	0.024	0.030	0.214	0.003	0.042	0.012	0.012	0.047	0.015	0.036
730	430	0.282	0.005	0.069	0.075	0.001	0.091	0.071	0.014	0.275	0.001	0.032	0.006	0.004	0.039	0.017	0.018
731	431	0.313	0.011	0.069	0.079	0.002	0.164	0.039	0.017	0.159	0.001	0.045	0.011	0.002	0.041	0.023	0.023
732	432	0.019	0.009	0.068	0.169	0.001	0.048	0.108	0.195	0.204	0.004	0.012	0.006	0.009	0.026	0.030	0.089
733	433	0.347	0.012	0.041	0.070	0.002	0.148	0.031	0.022	0.095	0.003	0.051	0.014	0.006	0.091	0.019	0.048
734	434	0.214	0.010	0.076	0.172	0.001	0.169	0.026	0.012	0.184	0.005	0.028	0.007	0.008	0.032	0.022	0.033
735	435	0.302	0.037	0.049	0.119	0.010	0.098	0.024	0.009	0.155	0.014	0.038	0.019	0.003	0.052	0.045	0.027
736	436	0.088	0.023	0.148	0.062	0.010	0.006	0.018	0.031	0.141	0.001	0.237	0.089	0.007	0.047	0.077	0.015
737	437	0.223	0.015	0.100	0.213	0.003	0.106	0.037	0.015	0.101	0.003	0.028	0.015	0.005	0.061	0.036	0.040
738	438	0.226	0.019	0.075	0.055	0.004	0.239	0.060	0.038	0.082	0.010	0.030	0.011	0.013	0.061	0.028	0.050
739	439	0.357	0.009	0.082	0.128	0.004	0.098	0.022	0.039	0.111	0.002	0.018	0.010	0.004	0.034	0.034	0.049
740	44	0.254	0.014	0.110	0.057	0.004	0.082	0.069	0.053	0.167	0.001	0.023	0.020	0.003	0.060	0.039	0.044
741	440	0.238	0.012	0.087	0.165	0.002	0.077	0.055	0.054	0.146	0.002	0.033	0.009	0.007	0.038	0.029	0.045
742	441	0.374	0.011	0.060	0.091	0.001	0.096	0.028	0.032	0.134	0.002	0.045	0.015	0.005	0.053	0.022	0.032
743	442	0.298	0.014	0.078	0.118	0.002	0.118	0.030	0.017	0.125	0.001	0.027	0.011	0.005	0.091	0.029	0.036
744	443	0.271	0.008	0.073	0.094	0.002	0.178	0.020	0.033	0.120	0.002	0.049	0.010	0.008	0.069	0.025	0.038
745	444	0.268	0.021	0.083	0.026	0.021	0.066	0.012	0.012	0.176	0.002	0.025	0.011	0.003	0.068	0.095	0.111
746	445	0.278	0.009	0.088	0.060	0.001	0.144	0.070	0.014	0.152	0.002	0.047	0.010	0.003	0.073	0.021	0.030
747	446	0.260	0.008	0.055	0.136	0.005	0.137	0.027	0.017	0.161	0.003	0.042	0.015	0.011	0.053	0.014	0.055
748	447	0.218	0.020	0.081	0.154	0.006	0.153	0.020	0.019	0.048	0.007	0.054	0.017	0.010	0.098	0.037	0.058
749	448	0.310	0.012	0.068	0.055	0.003	0.170	0.038	0.019	0.125	0.003	0.046	0.007	0.005	0.046	0.033	0.059
750	449	0.269	0.007	0.090	0.070	0.002	0.176	0.033	0.024	0.142	0.003	0.029	0.008	0.008	0.082	0.020	0.038
751	45	0.378	0.007	0.058	0.074	0.001	0.157	0.025	0.028	0.133	0.001	0.023	0.007	0.004	0.035	0.041	0.026
752	450	0.217	0.007	0.079	0.100	0.004	0.172	0.048	0.033	0.115	0.008	0.033	0.042	0.015	0.057	0.036	0.035
753	451	0.290	0.028	0.053	0.071	0.003	0.189	0.020	0.029	0.093	0.001	0.039	0.016	0.005	0.081	0.032	0.052
754	452	0.311	0.004	0.068	0.098	0.001	0.108	0.111	0.025	0.157	0.001	0.020	0.009	0.004	0.035	0.020	0.029
755	453	0.409	0.011	0.061	0.059	0.001	0.100	0.043	0.016	0.150	0.002	0.033	0.011	0.004	0.055	0.023	0.020
756	454	0.311	0.010	0.060	0.078	0.001	0.164	0.030	0.019	0.140	0.002	0.041	0.009	0.005	0.061	0.021	0.047
757	455	0.119	0.006	0.083	0.108	0.002	0.125	0.031	0.030	0.330	0.001	0.045	0.008	0.011	0.039	0.014	0.046
758	456	0.147	0.011	0.078	0.065	0.005	0.115	0.038	0.065	0.114	0.001	0.164	0.006	0.003	0.101	0.030	0.057
759	457	0.272	0.012	0.103	0.148	0.003	0.097	0.024	0.030	0.124	0.003	0.019	0.012	0.006	0.049	0.070	0.028
760	458	0.349	0.007	0.048	0.053	0.001	0.216	0.041	0.029	0.091	0.003	0.047	0.017	0.007	0.054	0.015	0.022
761	459	0.308	0.014	0.095	0.155	0.003	0.099	0.014	0.045	0.088	0.002	0.028	0.013	0.002	0.042	0.049	0.043
762	46	0.296	0.016	0.069	0.078	0.001	0.106	0.028	0.018	0.147	0.002	0.033	0.013	0.005	0.077	0.029	0.079
763	460	0.315	0.012	0.059	0.068	0.002	0.132	0.055	0.029	0.123	0.003	0.055	0.014	0.011	0.058	0.025	0.039
764	461	0.239	0.010	0.075	0.094	0.007	0.194	0.051	0.012	0.083	0.007	0.059	0.015	0.005	0.059	0.044	0.046
765	462	0.266	0.013	0.092	0.121	0.003	0.101	0.036	0.029	0.117	0.002	0.057	0.012	0.012	0.066	0.022	0.050
766	463	0.301	0.007	0.059	0.074	0.001	0.148	0.019	0.018	0.205	0.001	0.030	0.009	0.007	0.068	0.019	0.034
767	464	0.304	0.009	0.084	0.086	0.001	0.183	0.033	0.025	0.109	0.001	0.037	0.008	0.005	0.065	0.017	0.033
768	465	0.336	0.016	0.067	0.083	0.001	0.104	0.034	0.022	0.193	0.001	0.030	0.011	0.004	0.060	0.014	0.022
769	466	0.331	0.011	0.067	0.135	0.002	0.166	0.025	0.028	0.105	0.002	0.030	0.011	0.006	0.040	0.017	0.023
770	467	0.147	0.015	0.181	0.052	0.001	0.138	0.017	0.040	0.202	0.003	0.046	0.009	0.006	0.057	0.023	0.064
771	468	0.268	0.015	0.097	0.090	0.001	0.138	0.050	0.039	0.076	0.003	0.058	0.017	0.005	0.076	0.034	0.033
772	469	0.287	0.022	0.056	0.111	0.004	0.136	0.035	0.021	0.110	0.003	0.057	0.015	0.007	0.062	0.029	0.042
773	47	0.269	0.007	0.063	0.117	0.002	0.106	0.024	0.032	0.167	0.002	0.049	0.009	0.007	0.067	0.031	0.049
774	470	0.309	0.008	0.083	0.094	0.001	0.117	0.029	0.024	0.176	0.001	0.036	0.014	0.004	0.047	0.031	0.025
775	471	0.368	0.008	0.068	0.074	0.001	0.162	0.027	0.030	0.112	0.002	0.034	0.010	0.005	0.047	0.020	0.031
776	472	0.303	0.009	0.061	0.072	0.001	0.157	0.032	0.019	0.169	0.002	0.043	0.007	0.005	0.065	0.016	0.037
777	473	0.316	0.008	0.069	0.053	0.001	0.138	0.036	0.020	0.174	0.002	0.044	0.008	0.005	0.072	0.015	0.039
778	474	0.328	0.013	0.049	0.133	0.003	0.162	0.028	0.017	0.062	0.002	0.038	0.009	0.007	0.030	0.033	0.088
779	475	0.279	0.008	0.055	0.078	0.001	0.189	0.121	0.019	0.102	0.003	0.047	0.008	0.004	0.047	0.014	0.025
780	476	0.349	0.009	0.060	0.063	0.002	0.141	0.042	0.019	0.147	0.005	0.028	0.013	0.012	0.062	0.019	0.028
781	477	0.290	0.009	0.064	0.110	0.001	0.141	0.037	0.020	0.139	0.003	0.038	0.009	0.006	0.076	0.021	0.037
782	478	0.216	0.032	0.056	0.086	0.006	0.142	0.018	0.019	0.261	0.007	0.016	0.014	0.025	0.022	0.038	0.043
783	479	0.197	0.016	0.059	0.119	0.003	0.088	0.050	0.024	0.249	0.001	0.041	0.017	0.010	0.049	0.037	0.041
784	48	0.304	0.009	0.064	0.094	0.001	0.165	0.031	0.032	0.109	0.003	0.038	0.011	0.008	0.068	0.019	0.044
785	480	0.363	0.003	0.071	0.147	0.005	0.134	0.014	0.012	0.087	0.004	0.017	0.016	0.013	0.048	0.040	0.026
786	481	0.312	0.037	0.065	0.015	0.002	0.064	0.011	0.014	0.029	0.001	0.073	0.033	0.009	0.181	0.069	0.085
787	482	0.298	0.020	0.068	0.094	0.005	0.170	0.051	0.007	0.146	0.003	0.025	0.026	0.009	0.042	0.018	0.016
788	483	0.311	0.015	0.072	0.074	0.003	0.183	0.026	0.021	0.130	0.004	0.034	0.010	0.007	0.064	0.020	0.026
789	484	0.389	0.015	0.053	0.101	0.002	0.159	0.020	0.013	0.060	0.003	0.035	0.007	0.005	0.077	0.020	0.042
790	485	0.372	0.014	0.071	0.063	0.004	0.129	0.024	0.017	0.117	0.005	0.031	0.016	0.009	0.041	0.046	0.042
791	486	0.244	0.011	0.045	0.047	0.002	0.213	0.033	0.046	0.131	0.002	0.057	0.011	0.011	0.063	0.027	0.056
792	487	0.334	0.008	0.071	0.092	0.003	0.117	0.030	0.023	0.155	0.001	0.037	0.011	0.005	0.060	0.023	0.030
793	488	0.394	0.011	0.051	0.072	0.003	0.165	0.020	0.010	0.137	0.006	0.022	0.012	0.015	0.050	0.018	0.013
794	489	0.344	0.004	0.073	0.069	0.001	0.095	0.044	0.012	0.237	0.002	0.021	0.006	0.004	0.035	0.016	0.037
795	49	0.283	0.012	0.088	0.106	0.001	0.126	0.034	0.019	0.152	0.001	0.046	0.010	0.006	0.051	0.032	0.035
796	490	0.330	0.007	0.057	0.077	0.001	0.128	0.109	0.023	0.121	0.001	0.041	0.006	0.004	0.045	0.020	0.030
797	491	0.351	0.007	0.055	0.106	0.001	0.091	0.061	0.012	0.207	0.001	0.023	0.007	0.003	0.038	0.021	0.017
798	492	0.248	0.018	0.065	0.102	0.003	0.122	0.037	0.023	0.153	0.005	0.065	0.017	0.007	0.058	0.035	0.042
799	493	0.334	0.014	0.047	0.081	0.002	0.098	0.028	0.028	0.134	0.004	0.067	0.010	0.011	0.057	0.029	0.058
800	494	0.300	0.012	0.046	0.087	0.002	0.176	0.022	0.026	0.169	0.001	0.041	0.007	0.005	0.041	0.012	0.051
801	495	0.259	0.008	0.084	0.083	0.001	0.134	0.048	0.014	0.204	0.001	0.036	0.009	0.005	0.058	0.025	0.031
802	496	0.364	0.008	0.055	0.076	0.001	0.168	0.031	0.017	0.130	0.002	0.034	0.009	0.005	0.050	0.023	0.028
803	497	0.309	0.008	0.084	0.079	0.002	0.184	0.027	0.030	0.131	0.002	0.023	0.011	0.007	0.035	0.033	0.035
804	498	0.405	0.009	0.056	0.074	0.001	0.144	0.023	0.018	0.123	0.002	0.035	0.007	0.005	0.046	0.019	0.034
805	499	0.024	0.027	0.032	0.079	0.011	0.074	0.019	0.188	0.111	0.003	0.127	0.036	0.013	0.134	0.114	0.009
806	5	0.243	0.007	0.048	0.135	0.003	0.181	0.030	0.014	0.163	0.007	0.027	0.009	0.009	0.062	0.027	0.035
807	50	0.277	0.011	0.061	0.101	0.002	0.164	0.032	0.021	0.139	0.001	0.034	0.011	0.006	0.062	0.020	0.057
808	500	0.240	0.007	0.121	0.070	0.001	0.154	0.046	0.035	0.180	0.002	0.027	0.014	0.006	0.044	0.032	0.021
809	501	0.291	0.010	0.041	0.085	0.002	0.230	0.029	0.024	0.094	0.003	0.039	0.016	0.010	0.063	0.019	0.044
810	502	0.305	0.010	0.093	0.095	0.002	0.119	0.027	0.036	0.113	0.002	0.072	0.017	0.006	0.053	0.028	0.020
811	503	0.261	0.008	0.056	0.092	0.004	0.211	0.052	0.025	0.117	0.004	0.039	0.010	0.012	0.044	0.023	0.041
812	504	0.360	0.011	0.085	0.106	0.002	0.128	0.043	0.018	0.091	0.002	0.028	0.013	0.002	0.045	0.027	0.040
813	505	0.341	0.007	0.082	0.083	0.001	0.064	0.073	0.015	0.205	0.001	0.018	0.006	0.004	0.038	0.035	0.028
814	506	0.351	0.010	0.059	0.127	0.003	0.080	0.036	0.009	0.118	0.002	0.046	0.017	0.004	0.076	0.031	0.031
815	507	0.338	0.023	0.195	0.047	0.003	0.024	0.018	0.010	0.075	0.001	0.062	0.014	0.001	0.091	0.076	0.020
816	508	0.293	0.011	0.053	0.105	0.002	0.162	0.048	0.015	0.144	0.003	0.033	0.009	0.006	0.056	0.026	0.032
817	509	0.143	0.009	0.012	0.495	0.000	0.010	0.023	0.003	0.220	0.003	0.004	0.009	0.000	0.008	0.043	0.016
818	51	0.492	0.016	0.094	0.060	0.003	0.053	0.019	0.008	0.142	0.004	0.036	0.009	0.002	0.023	0.026	0.014
819	510	0.235	0.008	0.073	0.066	0.001	0.205	0.028	0.018	0.177	0.002	0.038	0.009	0.004	0.068	0.028	0.040
820	511	0.257	0.015	0.056	0.060	0.002	0.237	0.029	0.028	0.134	0.006	0.034	0.015	0.008	0.054	0.020	0.045
821	512	0.314	0.011	0.064	0.090	0.002	0.166	0.025	0.026	0.139	0.002	0.036	0.011	0.006	0.047	0.022	0.040
822	513	0.266	0.015	0.069	0.097	0.001	0.156	0.059	0.021	0.108	0.002	0.056	0.015	0.004	0.065	0.033	0.034
823	514	0.256	0.015	0.080	0.101	0.001	0.215	0.027	0.041	0.109	0.002	0.031	0.014	0.010	0.050	0.018	0.030
824	515	0.252	0.008	0.066	0.137	0.002	0.191	0.046	0.025	0.101	0.001	0.046	0.014	0.004	0.052	0.022	0.034
