NAE1	4	4	4	0	0	0	0	0	0	4	4	5	0	0	0	0	0	0	2	4	3	0	0	0	0	0	0	0	0	0	4	5	4	0	0	0	3	4	5	4	4	4	4	4	4	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	3	4	4	4	5	5	0	0	0	0	0	0	4	4	5	0	0	0	0	0	0	0	0	0
NAF1	4	3	4	4	4	3	4	4	3	4	4	5	4	3	4	3	4	4	2	3	2	4	4	5	2	4	3	3	4	2	4	4	4	5	4	4	3	4	5	4	3	4	4	4	4	2	4	3	3	4	3	3	4	4	3	4	4	3	4	4	2	4	3	5	3	3	4	4	4	3	5	4	4	4	4	3	3	3	3	3	2	4	4	4	3	4	4	4	4	4	3	4	3	5	4	4	4	4	4	4	4	3	4	4	3	3	4	3
NAGA	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	0	0	0	4	1	4	0	0	0	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAGK	4	4	4	4	5	3	4	4	3	4	4	5	5	4	4	3	4	3	2	4	3	3	5	4	3	4	3	4	4	3	4	4	4	4	3	4	3	4	4	4	4	4	4	3	4	3	4	4	4	4	4	4	4	4	3	4	3	3	3	4	3	4	4	5	3	3	3	4	4	4	4	4	4	5	4	3	3	4	3	4	3	5	3	4	3	4	4	4	4	5	4	4	3	5	4	4	4	4	5	4	4	4	4	4	3	4	4	4
NAIF1	0	0	0	0	0	0	0	0	0	4	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAIP	5	4	4	5	4	4	5	4	4	5	4	5	4	3	4	3	4	3	2	4	3	3	5	4	3	4	4	3	4	3	5	5	4	4	4	4	3	4	5	5	4	4	5	3	3	1	4	4	4	4	4	4	5	4	3	4	3	3	3	4	3	5	3	4	3	3	3	3	4	4	5	4	4	5	5	3	3	3	3	4	3	5	3	4	3	4	4	5	4	5	5	5	4	4	5	4	4	4	5	3	4	3	4	5	3	4	4	3
NAMPT	4	3	4	4	4	3	3	3	2	4	4	4	4	3	3	3	5	3	2	3	2	4	4	4	2	3	3	3	3	4	5	3	4	4	6	4	3	3	4	4	4	4	4	4	4	4	3	3	3	4	4	3	4	3	2	3	2	4	3	4	3	4	3	4	2	2	2	1	1	3	4	3	2	4	3	3	3	3	3	3	2	4	3	4	3	3	3	4	4	4	3	3	3	3	4	4	3	4	4	2	3	4	3	3	3	2	2	2
NANOGNB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NANOS1	0	0	0	0	0	0	0	0	0	4	3	4	4	3	3	0	0	0	1	3	3	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	3	6	5	0	0	0	4	2	3	3	2	3	0	0	0	0	0	0	3	3	3	2	2	4	0	0	0	4	2	4	0	0	0	4	5	3	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	4	0	0	0	0	0	0	4	3	3	4	3	2
NANS	4	4	3	3	4	4	4	4	3	4	4	5	5	4	4	3	4	3	3	4	3	3	3	4	2	4	3	3	3	3	4	4	4	4	3	4	3	4	4	5	4	4	4	3	4	3	4	4	4	4	4	4	3	3	3	4	3	3	3	3	3	4	4	4	3	3	4	4	4	4	5	4	4	4	4	3	3	4	3	4	3	4	4	4	3	4	3	4	5	4	3	4	3	4	4	4	3	4	5	3	4	5	3	3	3	4	3	3
NAP1L1	4	4	4	4	4	3	4	4	4	4	4	4	5	4	4	3	4	3	2	4	3	4	5	4	2	4	3	4	4	4	4	4	4	4	5	4	3	4	5	4	4	4	4	4	4	2	4	4	3	4	3	4	4	4	3	3	4	3	3	4	3	4	3	4	3	3	3	4	4	4	5	3	4	4	3	3	3	4	3	3	2	4	4	4	3	4	4	4	4	4	4	4	3	5	4	4	4	4	5	4	4	4	4	3	3	4	4	3
NAP1L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	3	4	3
NAP1L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAP1L4	4	4	4	3	4	4	4	4	3	4	4	4	4	3	4	3	4	4	2	4	3	3	4	4	2	4	3	4	4	3	4	4	4	5	4	4	3	4	4	4	4	4	4	3	4	3	4	3	4	4	3	4	5	4	3	4	4	3	3	3	3	4	4	5	4	3	3	4	4	4	5	4	4	5	4	3	3	4	3	4	2	4	4	4	3	3	4	4	4	4	4	4	3	4	4	4	4	4	5	4	4	5	4	3	3	4	4	3
NAPA	4	4	4	3	4	4	4	4	3	4	4	5	5	3	4	3	4	3	2	4	3	3	5	5	2	4	3	4	4	3	4	4	4	4	4	4	3	4	4	4	4	5	4	3	4	4	4	4	4	4	4	3	4	3	3	4	4	3	3	4	3	4	4	5	4	3	4	4	4	4	5	5	4	5	4	3	3	4	4	4	3	4	3	4	3	4	4	4	4	4	4	3	3	4	4	4	4	4	5	5	4	4	5	4	3	4	4	3
NAPB	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAPEPLD	4	4	4	4	4	4	0	0	0	5	5	6	0	0	0	3	4	4	2	3	4	4	4	4	0	0	0	3	4	2	0	0	0	0	0	0	2	3	4	5	3	4	4	3	4	3	3	3	0	0	0	4	5	3	2	3	4	2	2	4	1	3	3	5	5	3	0	0	0	3	4	3	4	4	4	3	3	4	0	0	0	0	0	0	3	3	3	4	4	4	0	0	0	0	0	0	3	5	5	4	4	5	0	0	0	0	0	0
NAPG	3	3	4	3	4	4	0	0	0	4	4	5	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	4	0	0	0	4	5	4	0	0	0	5	4	4	0	0	0	4	4	4	5	4	4	3	4	4	0	0	0	0	0	0	0	0	0	4	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	4	4	4	0	0	0	0	0	0	4	4	5	4	4	5	0	0	0	4	3	4
NAPRT1	3	3	4	4	5	4	4	4	3	4	4	5	5	4	4	3	4	3	2	5	3	4	4	4	3	4	4	3	4	4	4	4	4	5	4	4	3	4	4	4	4	4	5	4	4	4	3	4	4	4	4	4	4	4	4	4	4	3	3	4	3	4	4	4	5	3	4	4	4	4	4	4	4	5	4	3	3	4	4	3	3	4	4	4	3	4	3	4	4	4	4	4	3	4	4	4	4	4	5	4	3	3	4	4	2	3	4	3
NARF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	5	2	3	4	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NARFL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	4	0	0	0	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	4	0	0	0	0	0	0	4	4	5	0	0	0	0	0	0	0	0	0
NARG2	4	4	4	4	4	4	4	4	3	4	4	5	5	4	4	3	4	3	3	4	3	4	4	4	2	4	3	3	4	3	5	4	4	4	4	4	3	4	4	4	4	5	4	3	4	2	4	3	4	4	3	4	4	3	3	4	3	3	3	4	3	4	4	4	3	3	3	4	4	4	4	4	4	4	4	3	3	4	3	4	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	5	4	3	4	4	3
NARS	4	4	4	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	2	6	4	0	0	0	3	3	3	0	0	0	4	5	4	0	0	0	3	5	4	4	3	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	3	4	4	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	4	4	5	4	4	4	0	0	0	3	4	5	4	4	4	0	0	0	2	3	3	0	0	0
NASP	4	3	4	4	5	3	3	3	3	4	4	4	4	3	3	3	3	4	2	3	2	4	4	4	2	4	3	3	3	4	4	4	4	4	6	4	3	3	4	3	4	5	3	3	4	2	3	3	4	4	3	4	4	4	3	3	2	3	3	4	3	4	2	5	3	3	3	5	3	3	4	3	3	4	3	3	3	3	2	3	2	4	3	4	3	4	4	4	3	5	4	4	3	4	4	4	3	3	4	4	4	4	3	3	3	4	3	2
NAT1	3	4	4	3	4	4	3	3	3	5	3	4	5	3	4	3	3	2	3	5	3	3	4	4	2	5	3	3	3	2	3	4	5	3	3	4	4	3	3	0	0	0	4	3	3	2	3	2	4	3	3	3	3	2	3	3	3	2	4	2	2	3	2	6	3	3	4	3	3	2	4	2	2	4	5	2	1	2	3	6	4	4	4	3	3	4	3	6	4	4	3	3	5	3	3	4	4	5	4	3	2	4	4	2	2	3	3	4
NAT10	4	3	4	4	5	4	4	4	4	4	4	4	4	4	4	3	4	4	2	3	3	4	4	4	2	3	3	3	3	3	4	4	4	5	4	3	3	3	5	4	4	4	3	4	4	2	4	3	4	4	4	4	4	3	3	5	3	3	3	4	2	4	2	4	4	3	4	4	3	4	5	2	4	4	3	3	4	3	3	3	3	5	3	4	0	0	0	4	3	5	3	4	3	4	4	4	0	0	0	3	4	4	0	0	0	0	0	0
NAT16	0	0	0	0	0	0	0	0	0	0	0	0	5	4	4	0	0	0	0	0	0	4	5	4	0	0	0	2	3	3	0	0	0	5	4	2	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	5	4	3	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAT6	0	0	0	3	4	3	0	0	0	3	4	4	5	4	4	3	4	3	0	0	0	4	5	4	0	0	0	0	0	0	4	4	4	5	4	4	3	4	4	4	4	4	0	0	0	3	4	3	0	0	0	4	4	4	3	4	4	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	4	4	4	0	0	0	0	0	0	5	4	4	0	0	0	0	0	0	4	4	4	5	4	4	3	4	5	4	4	5	0	0	0	4	4	3
NAV1	3	3	4	3	4	4	4	4	3	4	4	5	5	3	4	3	3	3	2	4	3	4	4	4	2	4	3	3	3	3	4	4	4	5	4	4	3	4	4	3	4	4	4	3	4	2	4	3	3	4	3	4	3	3	3	4	3	3	4	4	3	4	3	4	3	3	3	3	3	4	4	3	3	4	4	3	3	3	3	4	3	5	3	4	3	3	3	4	3	5	3	4	4	4	3	4	4	4	4	3	4	4	5	3	3	3	4	3
NAV2	3	3	4	4	4	3	3	3	3	4	4	4	5	4	4	2	3	3	2	3	3	4	4	4	2	3	3	3	3	3	5	4	4	4	3	3	3	3	5	4	4	5	3	3	4	2	4	2	3	4	3	4	4	3	3	4	2	3	3	4	3	4	3	4	4	2	3	4	2	4	4	3	3	4	4	2	3	2	3	3	3	3	3	4	2	3	3	4	3	4	4	4	4	3	4	4	3	4	4	3	4	5	4	4	3	3	5	3
NAV3	4	4	5	3	4	4	4	4	4	0	0	0	5	4	3	2	2	3	2	3	3	3	3	4	0	0	0	0	0	0	4	2	5	4	3	2	4	2	5	3	2	4	2	3	5	2	4	3	3	4	3	4	3	3	3	4	1	3	3	4	3	4	4	4	4	2	3	4	2	4	3	4	4	3	4	1	3	2	4	4	3	4	4	3	2	4	2	4	2	5	3	4	3	3	3	4	4	4	4	2	4	4	3	4	3	2	4	2
NBAS	3	3	4	4	4	4	4	5	3	4	4	4	5	4	4	2	3	3	2	4	3	4	3	4	2	3	3	2	3	3	4	3	4	5	4	3	3	3	4	4	3	4	4	4	4	2	3	2	4	4	3	0	0	0	3	4	3	3	3	4	3	4	4	5	3	2	4	4	2	4	4	4	4	4	4	2	3	3	4	4	2	5	4	4	3	4	3	4	2	4	3	4	4	4	4	4	4	4	4	2	4	4	3	3	3	2	4	3
NBEA	3	3	4	3	4	3	3	3	3	3	3	5	6	3	3	3	3	4	2	3	3	3	4	4	1	3	2	4	4	4	1	3	4	3	2	3	3	3	2	3	3	4	3	3	5	4	4	3	4	4	4	2	3	3	3	4	4	2	3	3	1	3	4	4	4	3	4	3	4	3	4	5	3	4	4	3	2	3	4	3	2	4	3	3	3	4	3	4	3	4	0	0	0	3	2	4	5	4	4	4	3	4	5	3	3	3	4	3
NBEAL1	3	3	4	3	4	4	4	4	3	3	3	4	5	3	4	3	4	3	2	4	3	4	5	4	2	3	2	3	4	3	4	4	4	5	4	4	3	3	5	4	4	4	3	3	4	3	4	3	4	4	3	4	4	3	3	4	3	3	3	4	3	4	3	4	4	3	4	4	3	4	4	3	4	4	3	3	3	4	3	3	3	5	3	4	3	4	4	4	4	5	4	4	3	4	3	4	4	4	3	3	4	5	4	3	3	3	4	3
NBEAL2	4	4	4	3	4	4	4	4	3	4	4	4	5	3	4	3	4	4	2	4	3	3	4	4	2	3	3	3	4	3	4	4	4	4	4	4	3	4	5	4	4	4	4	3	4	2	3	3	4	4	3	4	4	3	3	4	3	3	3	4	3	5	3	4	3	3	3	4	4	4	4	3	3	4	3	3	3	3	4	3	3	5	3	4	3	4	4	4	4	5	3	4	3	4	4	4	4	4	5	3	4	4	4	3	3	4	3	3
NBN	4	3	4	3	5	4	4	4	3	4	4	4	4	3	3	3	4	4	2	4	3	4	4	4	2	4	3	3	4	3	5	4	4	5	3	4	3	4	4	4	4	5	4	3	4	2	3	3	4	4	4	4	5	3	3	4	3	3	2	3	3	4	4	4	3	3	4	3	4	4	4	4	3	4	4	3	3	3	3	3	3	4	3	4	3	3	4	4	4	4	4	4	3	4	4	4	4	4	5	3	4	4	4	3	3	3	4	3
NBPF1	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	5	0	0	0	0	0	0	0	0	0
NBPF11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	4	3	3	0	0	0
NBPF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	0	0	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	3	4	3	0	0	0
NBR1	4	3	4	3	4	3	4	4	3	4	3	4	5	4	4	3	4	4	2	3	3	4	4	4	3	4	3	3	4	2	4	5	5	5	3	4	4	4	4	5	3	4	4	3	4	2	4	3	4	4	3	4	4	3	3	4	3	2	3	4	2	4	3	4	4	3	4	4	3	4	4	4	4	4	3	3	3	3	4	3	3	4	3	4	3	3	4	3	4	4	3	3	3	4	4	4	4	4	4	3	4	4	4	3	3	3	4	3
NCALD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	4	4	5	0	0	0	0	0	0	4	4	5	0	0	0	0	0	0	0	0	0
NCAM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCAM2	3	3	4	2	3	3	3	6	3	0	0	0	5	3	3	2	2	4	2	2	4	3	3	3	0	0	0	2	2	2	0	0	0	3	2	2	3	2	3	3	2	3	3	3	4	2	4	2	6	3	3	3	3	3	2	3	1	2	2	2	2	3	2	4	4	2	0	0	0	0	0	0	3	2	4	2	2	2	0	0	0	0	0	0	1	3	2	4	2	5	0	0	0	0	0	0	3	3	3	1	4	3	3	3	2	2	4	3
NCAN	0	0	0	0	0	0	0	0	0	4	4	5	0	0	0	0	0	0	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	4	0	0	0	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0
NCAPD2	4	3	4	4	5	4	3	4	4	4	4	4	4	4	4	2	3	4	2	4	2	0	0	0	0	0	0	3	3	4	5	3	4	4	5	4	3	3	5	4	4	5	4	4	4	2	4	2	3	3	3	4	4	4	3	4	3	3	3	4	3	4	4	0	0	0	0	0	0	0	0	0	4	4	3	0	0	0	3	3	2	4	3	4	3	3	3	4	3	5	4	4	2	4	5	4	4	4	5	4	4	4	4	3	3	0	0	0
NCAPD3	4	3	4	4	4	4	4	4	3	4	4	4	4	4	3	3	4	4	2	4	2	4	5	4	2	4	3	3	4	4	5	4	4	5	5	4	3	5	5	5	3	5	4	3	3	3	3	3	4	4	4	3	5	4	3	4	4	3	3	4	3	3	3	3	2	3	4	4	4	3	5	3	4	4	4	3	3	3	2	3	0	4	4	4	3	3	4	4	3	5	4	4	3	4	4	4	4	4	5	5	4	4	4	4	3	4	4	3
NCAPG	4	3	4	4	5	3	3	4	3	4	4	4	3	4	4	2	3	4	2	4	2	4	3	3	2	3	4	3	3	4	5	3	4	5	4	3	3	2	5	3	4	5	3	4	3	2	4	2	3	3	2	4	4	4	3	4	2	3	3	3	3	4	2	4	3	2	3	5	3	4	3	2	5	4	3	2	3	2	2	2	1	4	4	4	2	3	2	4	2	5	3	4	3	3	5	4	4	3	3	2	4	3	3	4	3	2	4	2
NCAPH	5	3	4	4	5	3	3	5	3	4	4	4	3	3	3	3	4	4	2	4	2	4	5	4	2	4	3	3	4	4	5	5	4	5	5	4	4	4	5	4	4	5	4	4	3	2	4	4	3	3	3	4	4	4	3	3	4	3	3	3	3	4	3	4	3	3	2	4	4	3	5	3	4	4	3	3	3	3	3	3	2	4	4	4	4	3	5	4	4	4	4	3	3	5	4	4	4	3	5	4	4	4	4	3	3	5	4	3
NCAPH2	2	2	4	4	5	4	4	4	3	4	4	4	4	3	3	3	3	4	2	4	3	4	3	4	0	0	0	3	3	3	5	4	4	5	5	3	3	3	4	4	4	5	3	3	3	3	4	3	4	4	3	3	4	4	3	4	3	3	3	4	3	4	4	4	3	2	4	4	3	4	3	4	4	4	4	3	3	3	3	3	3	4	3	4	3	4	3	4	3	4	4	4	3	4	4	4	4	4	3	3	4	4	4	4	3	3	4	2
NCBP1	4	3	4	4	5	4	4	4	3	4	3	4	5	4	4	3	4	3	2	3	3	4	5	4	2	3	3	4	4	3	4	4	4	4	3	4	3	4	5	4	4	5	4	4	4	2	4	3	4	4	4	4	5	3	3	4	3	3	3	4	3	5	3	4	2	3	4	3	4	4	5	3	4	4	3	3	3	3	3	3	2	5	2	4	3	4	4	4	4	4	4	4	3	4	4	4	4	4	5	4	4	4	4	3	3	4	3	3
NCBP2	4	3	4	4	5	4	4	4	4	4	4	4	4	4	4	3	3	4	2	4	3	3	5	4	2	4	3	3	4	3	4	5	4	5	4	4	3	3	5	4	4	5	4	3	4	3	4	3	4	4	4	4	4	3	3	4	3	3	3	4	3	4	3	4	3	3	3	3	4	4	5	3	3	4	4	3	3	3	3	3	2	4	3	4	3	3	4	4	4	4	4	3	3	4	4	4	4	4	5	4	4	4	4	3	3	4	4	4
NCCRP1	0	0	0	3	4	4	0	0	0	4	3	4	4	3	3	3	4	3	2	3	2	4	5	4	0	0	0	4	4	3	5	4	4	4	4	4	3	4	5	4	4	4	4	4	4	3	3	3	4	4	4	4	5	4	3	4	3	4	3	4	4	4	3	4	3	4	3	3	4	3	4	3	3	5	3	3	3	4	2	2	2	3	3	3	3	3	5	0	0	0	3	3	2	4	4	4	4	4	5	3	3	4	4	3	3	4	4	3
NCEH1	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	0	0	0	0	0	0	3	3	4	4	3	5	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0
NCF1	3	3	4	4	5	4	3	5	3	0	0	0	4	4	4	2	3	4	2	3	3	3	3	4	4	4	4	2	2	3	4	5	4	5	3	2	3	2	5	3	4	4	3	3	4	2	4	2	4	4	4	4	3	3	3	4	2	3	3	4	3	5	3	4	3	2	4	4	2	5	3	3	4	4	4	2	4	3	4	3	3	5	3	4	2	3	2	4	3	5	4	4	3	3	4	4	4	4	3	3	4	4	2	3	3	2	3	2
NCF2	5	3	4	3	5	3	4	4	3	4	4	5	5	4	4	3	4	4	2	4	3	4	5	4	3	4	4	3	4	3	4	5	4	4	3	4	3	4	4	4	6	4	4	3	4	2	3	4	4	4	5	4	4	3	3	4	4	2	2	5	3	5	3	4	3	4	3	3	4	4	4	3	3	4	4	3	4	4	4	3	3	4	4	4	3	4	5	4	4	4	4	4	3	4	3	4	4	4	5	4	4	3	4	3	3	4	4	3
NCF4	5	4	4	4	5	4	0	0	0	0	0	0	4	4	4	0	2	4	2	3	3	3	2	3	0	0	0	2	1	3	4	3	4	4	3	2	3	2	5	3	5	4	2	3	4	2	3	3	0	0	0	4	2	3	3	4	2	3	3	3	3	4	3	4	3	2	3	4	2	4	3	3	4	4	4	3	4	3	0	0	0	5	4	3	3	4	3	4	2	4	3	4	3	3	4	4	4	3	1	2	4	4	2	3	3	0	0	0
NCK1	4	4	4	3	4	4	4	4	3	4	4	5	4	3	4	3	4	3	2	3	3	4	4	4	3	4	3	4	4	3	4	5	4	4	3	4	3	4	5	4	4	5	4	3	4	2	4	3	3	4	4	4	4	4	3	4	3	3	3	4	3	4	3	4	3	3	4	3	4	4	5	3	4	4	4	3	3	4	4	4	3	5	3	4	3	4	4	4	4	4	4	4	3	4	4	4	4	4	5	4	4	4	4	3	3	4	4	3
NCK2	4	3	4	4	4	3	3	4	3	4	5	5	5	4	4	3	4	4	2	4	3	4	4	4	3	4	4	3	4	4	4	4	4	4	4	4	3	3	5	4	4	5	3	3	4	3	4	3	4	4	3	4	4	3	3	4	2	3	3	4	3	4	3	4	3	3	3	4	4	4	4	3	3	4	4	3	3	3	3	3	3	4	3	4	2	4	2	4	3	5	4	4	3	3	3	4	4	4	4	3	4	4	3	4	3	3	3	3
NCKAP1	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	2	2	4	0	0	0	5	4	3	0	0	0	0	0	0	3	4	4	0	0	0	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	5	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0
NCKAP1L	3	3	4	3	4	4	0	0	0	0	0	0	4	4	4	2	3	3	3	3	3	4	4	3	3	3	4	2	2	3	0	0	0	1	2	0	3	2	5	3	4	4	4	3	4	3	4	2	0	0	0	4	4	3	3	4	2	3	4	4	3	4	3	3	3	2	3	4	3	4	3	3	4	4	3	2	3	2	3	4	3	5	3	4	2	4	2	4	3	5	0	0	0	3	4	4	4	3	3	0	0	0	3	4	3	4	4	0
NCKAP5	2	2	4	3	4	4	4	4	3	4	5	5	5	5	4	3	4	3	2	4	3	5	4	4	0	0	0	3	4	4	3	3	4	5	4	4	3	3	5	4	4	5	3	3	4	2	4	3	3	3	4	4	4	3	4	4	3	3	3	4	3	4	3	5	4	2	3	4	4	3	5	3	3	4	4	4	3	5	3	4	3	5	3	4	2	3	3	4	3	4	3	4	4	3	4	5	4	4	4	4	4	4	4	4	3	0	0	0
NCKAP5L	3	3	4	4	4	4	4	4	4	3	4	4	5	4	4	3	4	3	2	4	3	3	4	4	2	4	3	3	3	3	5	4	4	5	4	3	3	3	4	4	4	5	4	3	4	3	4	3	4	4	3	4	5	3	3	4	3	3	3	4	3	4	3	4	3	3	3	4	3	4	4	3	3	4	4	3	3	3	4	3	3	4	4	4	3	4	3	4	4	5	4	4	3	5	4	4	4	4	4	3	4	4	4	4	3	3	4	3
NCKIPSD	3	3	4	3	5	4	4	4	3	4	4	5	5	4	4	2	3	4	2	4	3	4	3	4	3	4	4	3	2	3	4	3	4	4	4	3	3	3	5	4	4	4	3	4	4	2	4	3	4	4	3	4	3	3	3	4	2	3	3	4	3	4	3	5	3	2	4	4	3	4	3	3	4	4	4	2	3	3	3	3	3	4	3	4	2	4	2	4	3	4	3	4	3	3	4	4	4	4	3	3	4	4	3	4	3	2	4	2
